assignment,comments,length,shortened comment,shortened length,Ailie category,Tricia category,Ariel category,Equal,Final category
4,"Good work,  just a few issues: -   inappropriate feedback ratings. For example: ""???????????????I???????????????mFeeling???????????????pageisconfusingbecauseIdidn???????????????tknowwhichbuttoncould be pressed and which cannot. Had to randomly press every",63,"Good work,  just a few issues: -   inappropriate feedback ratings. For example: ""???????????????I???????????????mFeeling???????????????pageisconfusingbecauseIdidn???????????????tknowwhichbuttoncould be pressed and which cannot. ",22,2,2,2,true,2
4,"- Instances where you listed heuristic violations for app 1 but not app 2, but still provided comparisons discussing both. If there is an issue in both apps, then they should both be described before drawing comparisons. ",38,"- Instances where you listed heuristic violations for app 1 but not app 2, but still provided comparisons discussing both. ",21,2,2,2,true,2
4,Well done! Points off because the comparisons drawn between the two prototypes were somewhat limited. ,16,,,2,2,2,true,2
4,Home Screen: The goal list is off center from the buttons when your homescreen is viewed on the desktop. When viewed on a mobile device the logout button overlaps the with your logo and the lower three buttons become stacked. Remember that you're developi,56,Home Screen: The goal list is off center from the buttons when your homescreen is viewed on the desktop. ,20,2,2,2,true,2
4,did not employ at least 8 of the 10 heuristics,10,,,2,2,2,true,2
4,Some explicit comparison between the two prototypes would be useful.,10,,,3,3,2,false,3
4,There was a start of a brainstorm for potential solutions to the prototypes but not an insightful solution suggested in the aggregate feedback.,23,,,2,2,2,true,2
4,I liked the comparison to physical books in Familiar Languages and Metaphor.,12,,,1,1,1,true,1
4,Good job!,2,,,1,1,1,true,1
4,There was a start of a brainstorm for potential solutions to the prototypes but not an insightful conclusion reached in the aggregate feedback.,23,,,2,2,2,true,2
4,A little liberal on giving 4 ratings to issues that were not catastrophic failures.,14,,,2,2,2,true,2
4,Good job!,2,,,1,1,1,true,1
4,great work !,3,,,1,1,1,true,1
4,"Overall well done and enjoyed reading your feedback. Small deductions for the potential solutions provided: they address the issues found, but not necessarily in a creative or insightful way.  Pop-ups can be obtrusive, layout and wording are also importan",59,Overall well done and enjoyed reading your feedback. ,9,1,1,1,true,1
4,Great job! Only thing is that the group evaluation did not contain many actionable suggestions for improvement.,17,,,2,2,2,true,2
4,"It was not always clear how your critique was tied to the heuristics. For example, having to log into the app rather than getting an email is not recognition over recall per-say, but an issue of engagement.",37,It was not always clear how your critique was tied to the heuristics. ,14,2,2,2,true,2
4,Great organization of your individual HE. ,7,,,1,1,1,true,1
4,Group HE: Great insight on the security aspect of messaging involving consent. ,13,,,1,1,1,true,1
4,"Home page: Good start. Make sure you start considering a number of the heuristics covered in the last assignment. At first glance, it's hard to determine what exactly I should be doing at a user. If it's a button, make sure it's obvious it's a button. If ",83,Home page: Good start. Make sure you start considering a number of the heuristics covered in the last assignment. ,20,3,2,3,false,3
4, Your feedback was clear overall and to the point. Well done. ,13,,,1,1,1,true,1
4,Home Screen: The goal list is off center from the buttons when your homescreen is viewed on the desktop. When viewed on a mobile device the logout button overlaps the with your logo and the lower three buttons become stacked. Remember that you're developi,56,Home Screen: The goal list is off center from the buttons when your homescreen is viewed on the desktop. ,20,2,2,2,true,2
4,"Aggregate evaluation could include more suggestions for violations. Should also include an explicit, specific comparative analysis of the 2 prototypes. ",21,,,3,3,3,true,3
4,summary not very in depth for the amount of detail in both HE's.,13,,,2,2,2,true,2
4,I can't gleam the features that Novelly will have from your home screen.,13,,,2,2,2,true,2
4,"Would liked to have seen a clearer comparison of the two prototypes, rather than just listing the issues each has.",20,,,3,3,2,false,3
4,You should identify the problem or violation before suggesting a solution. Also a clearer comparison on the prototypes would help the team see where one is stronger than the other.,30,You should identify the problem or violation before suggesting a solution. ,12,3,3,3,true,3
4,nice work !,3,,,1,1,1,true,1
4,"Could have used clearer comparison of the two prototypes. Also expected your home screen once you logged in, not the pre-login marketing materials.",23,,,3,2,2,false,3
4,"Heuristics clear, but expecting the home screen rather than the log-in screen.",12,,,2,2,2,true,2
4,great work with the evaluations !,6,,,1,1,1,true,1
4,ensure following directions + submitting in PDF format,8,,,3,3,3,true,3
4,"The other category shouldn't exist - these should be categorized within the heuristics. For example:  ""There is no progress report at the end of 21 days, which summarizes the completion, number of missed days, continuity streak for each activity. [3]"" - t",76,The other category shouldn't exist - these should be categorized within the heuristics. ,14,3,3,2,false,3
4,"Adding a location and timing option for each class added would be helpful. Currently, the user has to navigate into a specific class to delete it. It would be much easier if the delete option was there on the main page that lists the classes. [2] - again ",54,Adding a location and timing option for each class added would be helpful. ,14,3,3,2,false,3
4,Home Screen: The goal list is off center from the buttons when your homescreen is viewed on the desktop. When viewed on a mobile device the logout button overlaps the with your logo and the lower three buttons become stacked. Remember that you're developi,56,Home Screen: The goal list is off center from the buttons when your homescreen is viewed on the desktop. ,20,2,2,2,true,2
4,nice work !,3,,,1,1,1,true,1
4,Well done!,2,,,1,1,1,true,1
4,Home Screen: The goal list is off center from the buttons when your homescreen is viewed on the desktop. When viewed on a mobile device the logout button overlaps the with your logo and the lower three buttons become stacked. Remember that you're developi,56,Home Screen: The goal list is off center from the buttons when your homescreen is viewed on the desktop. ,20,2,2,2,true,2
4,Some of the violations and compartive analyses listed could have been explained in greater detail. Good job overall.,18,,,2,2,2,true,2
4,"Not enough quantity of feedback. In general, feedback needed to highlight the differences between the prototypes better and in some cases were too similar.",24,,,3,2,3,false,3
4,Home screen needs to layout the skeleton for more features. Can the user see past likes/dislikes? I'm hoping there will be more features than just like/dislike in your final app.,30,Home screen needs to layout the skeleton for more features. Can the user see past likes/dislikes? ,17,3,3,2,false,3
